id,name,influence_score,rank,out_degree,in_degree
183867,John Cage,0.16777294383315824,78,34,0
744548,Spike Jones,0.16639635477039083,79,20,4
129775,Parliament,0.16554659799811244,80,48,12
33161,Sly & the Family Stone,0.16529838278898476,81,67,15
137390,The Cure,0.16469814698030594,82,80,17
108826,Jackie Wilson,0.1634585676117071,83,54,6
74970,Bob Wills,0.16306923687113067,84,40,0
894335,The Platters,0.16267438184344812,85,37,6
98465,Iron Maiden,0.1621585013645873,86,69,23
246611,Judas Priest,0.16210200105047243,87,73,14
607448,Al Green,0.16015554162663886,88,78,28
260038,Dinah Washington,0.15962515204371,89,45,6
118544,The Drifters,0.1589850511443486,90,47,7
5882,T. Rex,0.15835482173856205,91,71,11
55128,Bo Diddley,0.1583452793301001,92,65,12
84209,Kiss,0.15794113730699716,93,89,23
31263,AndraÃ© Crouch,0.1576246733215195,94,16,4
530745,Bruce Springsteen,0.15568379977211794,95,70,24
396372,Max Roach,0.1543873635994504,96,28,1
343396,Roy Brown,0.15426791097206494,97,34,5
815039,John Lee Hooker,0.15335811567932253,98,62,5
944310,George Jones,0.1530374030452396,99,77,15
334193,New Order,0.1527424666544839,100,74,14
59156,B.B. King,0.1525108163892919,101,54,10
114342,The Doors,0.1509979285763057,102,74,10
22124,Slayer,0.15029377024318277,103,69,17
796734,Elton John,0.1502925911954476,104,76,24
131650,Talking Heads,0.14996492564843064,105,68,21
76881,Jimmy Reed,0.14978736000127146,106,55,7
43714,Bee Gees,0.14977694342638426,107,49,17
672910,Wire,0.14946435422670687,108,60,15
594665,Diana Ross,0.1493248854098725,109,52,11
307461,Van Morrison,0.1483026327365531,110,63,24
642542,Burt Bacharach,0.1480014249789121,111,63,13
208774,Janet Jackson,0.14790015261688125,112,59,16
899530,The Smiths,0.14781066805965443,113,83,23
898331,Mississippi Fred McDowell,0.14780725524375013,114,17,0
46699,The Everly Brothers,0.14732690317101368,115,53,12
82831,The Ink Spots,0.14668098657430922,116,21,2
332141,Jerry Lee Lewis,0.1464083666664514,117,53,8
326249,Radiohead,0.14501391408240769,118,55,39
667669,Daft Punk,0.14408227589226125,119,26,12
858827,Queen,0.14335738982693008,120,77,23
578999,Aaliyah,0.1432267941085303,121,27,12
154544,Green Day,0.14282741528375237,122,65,35
411761,Nina Simone,0.14277661746890635,123,52,12
138699,Frank Zappa,0.142602814351036,124,63,16
204901,Sarah Vaughan,0.14194586667940534,125,45,5
792953,Carl Perkins,0.14182209487670314,126,50,8
604852,Aerosmith,0.14149062299006093,127,67,22
260206,Van Halen,0.14096162674524831,128,54,28
781172,Jimmy Smith,0.1406343185959062,129,20,2
895136,Pixies,0.1406210326314431,130,72,24
267354,Horace Silver,0.14024807657605545,131,32,7
785380,"Lee ""Scratch"" Perry",0.14019545903332173,132,48,7
24944,Amy Grant,0.14014651450435514,133,16,12
346637,Roy Eldridge,0.13979722448814091,134,17,1
135273,"Earth, Wind & Fire",0.1397801781376096,135,35,15
37730,Pearl Jam,0.13935395804514267,136,41,29
303506,Usher,0.13932782233693228,137,29,22
660507,Giorgio Moroder,0.13922183230744767,138,27,8
40225,Gladys Knight,0.13914951868550948,139,36,11
766893,The Isley Brothers,0.1387603626427998,140,46,9
71209,Leonard Cohen,0.13863291828874927,141,64,12
753094,Son House,0.13845047930470322,142,22,1
178014,U-Roy,0.13814573051769363,143,24,12
413524,The Police,0.13803873556174692,144,51,16
944084,George Strait,0.1379271995247803,145,47,23
937003,My Bloody Valentine,0.13757220316539073,146,51,18
182598,MC5,0.1375517503317987,147,64,21
583959,Willie Nelson,0.13753986638036536,148,66,18
422947,Minor Threat,0.1374992289293379,149,47,17
227527,Flatt & Scruggs,0.13749358697982303,150,32,6
239921,Depeche Mode,0.13733250059637794,151,49,21
775877,Coldplay,0.13731236710055406,152,31,26
82013,The Impressions,0.1371567254531389,153,30,7
755156,Sonic Youth,0.13713110072913745,154,71,38
820434,Whitney Houston,0.13661188186244771,155,45,23
29884,Paul McCartney,0.13639449298484393,156,29,13
7689,TLC,0.13634401792123085,157,37,18
569685,The Temptations,0.13601582799527634,158,55,13
233066,Lou Reed,0.13598444905036208,159,58,14
988440,Grateful Dead,0.13586141975601448,160,60,29
176936,Elmore James,0.1356544271575267,161,51,4
31685,Paul Simon,0.1353570951419577,162,50,22
174557,Carole King,0.13506393119823404,163,54,11
92942,Chic,0.13504238047267383,164,37,15
798606,Fugazi,0.1349751777118308,165,42,19
186312,Celia Cruz,0.13478947825123952,166,21,4
484396,Ornette Coleman,0.13457418924734427,167,45,7
319347,R. Kelly,0.13442927815773636,168,38,22
140499,Cocteau Twins,0.1342276518850719,169,40,8
190946,Lefty Frizzell,0.1342053989185519,170,36,4
477875,The Supremes,0.13416748283701907,171,33,10
582313,The Zombies,0.13392209657611645,172,55,17
551815,Gil Evans,0.13378734546393992,173,36,4
150629,Ã‰dith Piaf,0.13372510383517983,174,34,1
607283,Tito Puente,0.13367884177952055,175,21,5
51992,Big Star,0.1335950158644839,176,75,20
936206,Alabama,0.13344001044866458,177,31,16
170770,Erykah Badu,0.13342756563129538,178,19,26
2411,Tangerine Dream,0.1332427221824041,179,34,8
928942,Art Blakey,0.13317577179514586,180,36,2
87985,The Hollies,0.13294780889037353,181,45,14
409954,Ray Price,0.1328477153687561,182,30,8
852007,Roy Orbison,0.1321995288599799,183,47,7
757342,blink-182,0.13219772933444207,184,36,19
489316,Oscar Peterson,0.1321592980618751,185,26,6
574772,AC/DC,0.13207168491205604,186,65,18
926548,Iggy Pop,0.13199845052520426,187,50,17
677781,Wilson Pickett,0.1315988244149479,188,38,10
764702,Bill Evans,0.1315551315704032,189,37,10
769444,BjÃ¶rk,0.13152942478461466,190,43,22
750519,Terry Riley,0.1314337134166578,191,34,2
501407,MotÃ¶rhead,0.1314058352837114,192,55,15
5953,Alice Cooper,0.13131281442183618,193,68,25
793227,Ben Webster,0.13113707902897745,194,19,1
351733,Nine Inch Nails,0.13111657365763663,195,34,25
425105,The Skatalites,0.13108668350490696,196,29,9
204386,James Taylor,0.1306173936414791,197,52,16
825208,Lightnin' Hopkins,0.13006430733249047,198,35,1
144847,Eagles,0.13004824729545736,199,42,18
745964,The Allman Brothers Band,0.12994920934173668,200,53,17
748222,Siouxsie and the Banshees,0.12988550481054945,201,39,15
203008,Rush,0.1298633736678077,202,33,24
94205,Chet Atkins,0.12964017901652686,203,42,8
84053,The Jam,0.1295865974914348,204,43,18
112789,Korn,0.1290914911200385,205,37,25
378624,Quincy Jones,0.1290370171709417,206,31,10
14651,Patsy Cline,0.12901684509033975,207,50,11
685647,Yes,0.1289248849081516,208,43,14
45057,The Louvin Brothers,0.12861920043660519,209,28,3
802302,Chaka Khan,0.128431739580982,210,37,12
661524,Donna Summer,0.12832853164186495,211,34,16
390390,Ohio Players,0.12807376859207475,212,27,9
187581,Funkadelic,0.12772070169865882,213,44,17
798662,Ennio Morricone,0.12742391857876562,214,30,1
279337,Sade,0.12712269270183854,215,28,20
76057,King Crimson,0.1269992209209063,216,50,14
645612,Can,0.12676815787592968,217,51,10
767016,Keith Sweat,0.12675808546065662,218,25,14
96379,Boyz II Men,0.12661566699060653,219,26,38
336783,Nick Drake,0.12609344425500135,220,60,14
138520,The Damned,0.12604691353154396,221,45,18
206967,Erroll Garner,0.12600346137582946,222,22,1
960674,Wynonie Harris,0.12575432255821706,223,23,1
612716,Tom Petty,0.1252055184743579,224,39,26
58549,Elvis Costello,0.12496157458877939,225,59,38
262255,Mariah Carey,0.12481836787114012,226,42,19
781837,AntÃ´nio Carlos Jobim,0.12470305690968701,227,34,4
866786,New York Dolls,0.12465231420895947,228,59,19
806542,Etta James,0.12458025270437437,229,37,9
13511,Sister Rosetta Tharpe,0.12456218367573903,230,13,3
75100,Bad Company,0.12455727950066228,231,31,18
182900,Fleetwood Mac,0.1244833947841228,232,47,23
987491,Gram Parsons,0.12446626600810204,233,51,22
154533,Ewan MacColl,0.12446430677854362,234,28,3
487186,Suicide,0.12444066518229843,235,42,16
959770,Willie Dixon,0.12438896475191018,236,37,3
785283,JoÃ£o Gilberto,0.12437676775806977,237,27,6
183858,Gary Numan,0.12418951834855539,238,46,17
793988,Eddie Cochran,0.12418174405123493,239,43,7
422405,The Replacements,0.12417028750173607,240,58,27
781094,The Clancy Brothers,0.1241219575766689,241,15,4
170690,Erskine Hawkins,0.12403167884068053,242,7,1
134729,Faith No More,0.12386577149764684,243,37,25
830538,Robert Plant,0.12361237510778388,244,20,14
668448,James Cleveland,0.12351124327153039,245,17,1
83013,The Jackson 5,0.12346017850718137,246,32,19
128440,Duran Duran,0.1234383597545782,247,28,18
19701,Television,0.12332810584994668,248,50,18
69153,Joan Baez,0.12325628034224806,249,35,15
548338,Cannonball Adderley,0.12301562199240526,250,26,9
39656,Sonny Rollins,0.12269147549837764,251,29,11
583618,Sunny Day Real Estate,0.1226456495592626,252,33,19
71970,The J.B.'s,0.12247031855175147,253,17,12
747445,Patti Smith,0.12233853841394708,254,45,17
684920,Dave Grusin,0.12200122137221671,255,10,7
540883,Guns N' Roses,0.1219942353614839,256,31,39
615119,Tom Waits,0.12176380491394459,257,48,15
193231,Gang of Four,0.12164015098258002,258,41,9
941579,Buck Owens,0.12163935101321824,259,42,13
301619,Portishead,0.12155371413609588,260,27,20
813946,Deftones,0.12152791714821358,261,33,27
175286,Dolly Parton,0.1211904542878175,262,49,17
37658,Steve Reich,0.12105473792719229,263,24,2
760240,Bernard Herrmann,0.12089310200497246,264,16,0
842802,Peter Gabriel,0.1207748545119686,265,44,21
62823,Bad Religion,0.12074711409658986,266,35,19
295756,Santana,0.12068340667582185,267,32,13
275757,Pharrell Williams,0.12058370200940956,268,10,8
942252,Compay Segundo,0.12045426309651061,269,12,0
743929,Stan Kenton,0.1204475728427479,270,24,3
342768,Roscoe Holcomb,0.12040694653748216,271,14,0
121590,Jacques Brel,0.12030662384211344,272,25,4
758194,Beny MorÃ©,0.12015500008797224,273,13,1
296024,RubÃ©n Blades,0.12013920554434991,274,13,15
922728,ABBA,0.11998146719090308,275,26,16
617844,Albert King,0.1198539485687356,276,36,8
343930,The Jesus and Mary Chain,0.11969954619663513,277,35,19
950571,Harry James,0.11966716013719433,278,10,2
957296,Herbie Hancock,0.11953913015228636,279,31,21
376204,Mary J. Blige,0.11950709076913563,280,34,16
378288,Massive Attack,0.11939505325417749,281,32,19
799053,Donovan,0.11934882592465514,282,38,12
240865,Jeff Beck,0.11914988570691847,283,45,18
500889,Minnie Riperton,0.1189663627990628,284,32,8
546214,Gwen Stefani,0.11893143430101202,285,17,18
208076,Luther Vandross,0.11893017355725334,286,38,28
639053,HÃ¼sker DÃ¼,0.11870739604184469,287,49,15
18258,Teena Marie,0.11870440908211807,288,19,13
942529,Buddy Guy,0.11869464077607694,289,40,17
75825,The Coasters,0.11864529200652252,290,22,6
135152,Jodeci,0.11862781286203565,291,27,8
328014,Peter Tosh,0.1186183512491753,292,35,11
98189,Kitty Wells,0.11855542587159858,293,33,4
858710,Marty Robbins,0.1185389326340681,294,21,7
134600,D'Angelo,0.11847867682988511,295,26,34
315336,Perry Como,0.11847796998595365,296,15,0
391398,Ramblin' Jack Elliott,0.11839961999082585,297,29,4
628467,Britney Spears,0.11814703338666419,298,29,30
234325,Loretta Lynn,0.1177700093470146,299,47,10
662800,Hank Snow,0.11774919453807262,300,19,2
38936,Simon & Garfunkel,0.11764808104520035,301,46,14
353145,Roy Rogers,0.1173302245424357,302,18,1
295276,Jimmy Cliff,0.11732008685460325,303,35,11
939567,Buffalo Springfield,0.11706296412343628,304,37,15
256349,Peggy Lee,0.11690741942562247,305,28,7
170815,Fred Neil,0.11687252527021437,306,37,11
798248,Garth Brooks,0.1167956862355651,307,38,24
803720,Gene Vincent,0.11669540261327077,308,36,8
815575,Lena Horne,0.11664401610505733,309,22,4
6334,Tony Bennett,0.11652021010138486,310,28,13
639005,George Carlin,0.11648808115648616,311,12,3
147200,The Dells,0.11647923220253434,312,17,9
200791,Waylon Jennings,0.11637970614853019,313,50,13
243008,Weezer,0.11629399258604567,314,40,30
471355,Operation Ivy,0.11627261508712453,315,21,13
238495,John Mayall,0.11594769491792725,316,28,18
93322,King Tubby,0.11582953405326746,317,26,6
269972,Little Willie John,0.11577926208570309,318,14,1
206407,Descendents,0.1157554457544703,319,35,6
389979,Ralph Stanley,0.11574238690244038,320,20,1
32071,Shirley Caesar,0.11558395346368007,321,14,2
105354,Cheap Trick,0.11553545593473068,322,56,21
315403,Venom,0.11547081113210826,323,31,12
786613,Dead Kennedys,0.11540909948278794,324,34,19
796741,Eddy Arnold,0.11533941593935942,325,18,3
814036,Davy Graham,0.1153157088134236,326,26,6
936946,Tommy Makem,0.11526538572280322,327,8,4
577720,The Stanley Brothers,0.1151993142552734,328,27,3
536122,George Duke,0.11516726465764252,329,16,13
873886,Raymond Scott,0.11511258786521227,330,14,0
809266,Ultravox,0.11499045420981306,331,30,15
187478,Eric Clapton,0.11487462075250959,332,46,28
404463,Ravi Shankar,0.11463988389742963,333,21,0
610706,Bread,0.11453513586841514,334,14,12
750203,Slim Gaillard,0.11449117129060209,335,16,3
193320,Def Leppard,0.11440397799966145,336,28,29
608945,Brandy,0.11439574777459789,337,22,10
542549,Gerry Mulligan,0.11411695640661977,338,14,5
223054,John Fahey,0.11409352882449209,339,21,8
81796,Kenny Clarke,0.11407627817008559,340,7,2
751019,The Animals,0.11406765125442377,341,39,23
20278,Teddy Pendergrass,0.11406076780817168,342,35,16
149044,Barry White,0.11402846804485395,343,30,10
784527,Barney Kessel,0.1138791866959015,344,14,1
1006782,Sonny Boy Williamson I,0.113837934504467,345,8,0
536754,Burl Ives,0.11379347370181021,346,21,0
591104,Mongo Santamaria,0.11379040884784909,347,14,5
804476,Charles Aznavour,0.1137289893040096,348,19,3
745584,Steel Pulse,0.11371064393185543,349,13,16
748773,Amos Milburn,0.11360693893028856,350,12,4
852688,Jimmy Eat World,0.11351323602892982,351,30,21
892771,The O'Jays,0.11345851023173228,352,24,13
131681,Pat Boone,0.11345218419987826,353,14,5
466759,Michael W. Smith,0.11338335542980263,354,15,8
755494,Silver Apples,0.11330212265431891,355,25,10
790820,Tool,0.1132861200407968,356,25,15
792530,Tori Amos,0.1129865689327825,357,23,20
310383,PÃ©rez Prado,0.11295093013307686,358,16,3
924232,Sun Ra,0.11294233900734348,359,32,3
65590,The Flaming Lips,0.11291429073670695,360,30,23
182360,Donny Hathaway,0.11275893853123355,361,31,14
7920,Alice in Chains,0.11267780850642307,362,44,24
865016,New Edition,0.11267260072111729,363,24,4
4852,Selena,0.11256753532898688,364,13,9
790988,Toots & the Maytals,0.1125632463511208,365,33,13
369270,Professor Longhair,0.11252933050337685,366,18,1
556242,Hamza el Din,0.11249993195214236,367,8,0
137580,The Cramps,0.11227577842114662,368,20,22
165011,Dionne Warwick,0.11215717778614427,369,32,11
761179,BeyoncÃ©,0.1119231343347152,370,14,20
813392,Dean Martin,0.11192267809551822,371,26,5
201760,George Benson,0.11177586016889829,372,20,10
1098,Soundgarden,0.11175166510854057,373,42,30
312890,Justin Timberlake,0.11162970241901322,374,22,18
883318,Red Hot Chili Peppers,0.11150182896244146,375,39,24
903609,Jim Reeves,0.11145688816664835,376,20,5
418955,The Shangri-Las,0.1114126940922775,377,32,7
796045,Fishbone,0.11140763097895658,378,22,21
177060,Janis Joplin,0.11127890792403629,379,35,16
17748,Patti LaBelle,0.11115164483860512,380,26,10
184043,Foo Fighters,0.11106312318872666,381,33,25
230667,Zucchero,0.11098095349383363,382,5,12
170369,Lynyrd Skynyrd,0.11083403447656191,383,39,17
808944,Jawbreaker,0.11082392958635894,384,26,10
888730,Odetta,0.11077170712051441,385,25,3
246022,Merle Travis,0.11068327388958206,386,14,3
61172,The Cars,0.11045902372449061,387,38,23
309328,Percy Mayfield,0.11029095117648252,388,22,5
590479,Thin Lizzy,0.11017345807865248,389,40,15
154998,Bauhaus,0.11012066821077425,390,20,11
671953,Heart,0.11011984159113583,391,19,24
31067,Solomon Burke,0.11007583460505688,392,26,11
131581,"Crosby, Stills & Nash",0.10999862837534492,393,33,18
194703,The Flying Burrito Brothers,0.10998953427385956,394,37,12
479582,The Moonglows,0.10998634565453884,395,18,2
303050,Rufus Thomas,0.10994367717108891,396,23,7
317545,NOFX,0.10979359066962133,397,29,19
404434,The Moody Blues,0.10978458557234443,398,30,8
949820,DJ Shadow,0.10969198387086244,399,18,16
75264,Bad Brains,0.10950097745036926,400,36,17
921306,808 State,0.10939581698326997,401,22,16
175087,Elmer Bernstein,0.10935352421956393,402,12,3
396676,Randy Travis,0.10913006688139372,403,35,23
208404,Dexter Gordon,0.10906258036947486,404,17,3
744796,Townes Van Zandt,0.10896794281635049,405,30,16
395819,Maxine Sullivan,0.10890575071378265,406,8,2
329468,Jerry Butler,0.10890175132788556,407,24,6
101946,Isaac Hayes,0.10889913465250504,408,35,11
67631,The Chemical Brothers,0.10888018292452753,409,19,15
492331,Pretenders,0.10885454963678268,410,34,27
55304,The Flamingos,0.10885147543966599,411,20,2
418981,The Shirelles,0.10878673511695142,412,20,7
138833,Fela Kuti,0.10874283500713516,413,23,6
172350,Don Byas,0.10868531248445415,414,15,2
819344,Desmond Dekker,0.10866027109093732,415,22,9
777210,Kool & the Gang,0.10845604030276924,416,16,14
528221,Dave Van Ronk,0.1084417464418592,417,22,10
481057,Orchestral Manoeuvres in the Dark,0.10843866080791789,418,22,14
496405,The Shadows,0.10838319718543282,419,22,13
314600,Love,0.10826060668431008,420,33,7
83554,Billy Bragg,0.10824447527278308,421,19,17
626463,Stone Temple Pilots,0.10814148608731303,422,23,24
895443,The Human League,0.10807647036580763,423,28,15
380704,Red Foley,0.1080439299086706,424,18,3
774588,Kris Kristofferson,0.10799634103487676,425,27,13
988638,Captain Beefheart,0.10796880188838714,426,34,10
763301,The Fugs,0.10791360140781227,427,24,13
290072,Roberta Flack,0.10779547052308999,428,35,14
898336,Mississippi Sheiks,0.10778404156022524,429,3,0
8828,Spice Girls,0.10775369689847811,430,22,26
954694,Helen Ward,0.10764918007464763,431,9,0
145128,Echo & the Bunnymen,0.10759227653472654,432,40,19
245039,Vassar Clements,0.10750828431640336,433,11,8
199995,Genesis,0.10745246269247342,434,37,11
758999,Boards of Canada,0.10724349652807655,435,12,15
181694,Carmen Miranda,0.10713676854201751,436,11,0
680522,Yaz,0.10710528830075909,437,10,8
863790,Rage Against the Machine,0.107095884936699,438,29,18
291043,Journey,0.10706491532972284,439,22,19
6320,Toto,0.10703307477273336,440,8,16
493848,Aphex Twin,0.10689118445902018,441,24,17
59537,Blue Cheer,0.1068441118399291,442,28,12
806877,Ruth Brown,0.10678252065976693,443,22,6
855423,Kate Bush,0.10677191733381859,444,36,10
926604,Throbbing Gristle,0.10674893110665358,445,23,9
824599,Little Walter,0.1067166950183426,446,20,2
840000,Vangelis,0.10667238013750506,447,13,5
178906,Jawbox,0.10666048114505236,448,19,8
753685,Soft Machine,0.10664911215721576,449,23,11
69534,Bon Jovi,0.10655161309257916,450,16,26
28166,Slim Harpo,0.10653269758544731,451,23,10
169202,Doc Watson,0.10641491189508874,452,23,5
3595,Andrew Lloyd Webber,0.10639866286488496,453,14,5
78044,Bill Withers,0.10639087499292357,454,33,22
160690,En Vogue,0.10630008819614292,455,22,24
5441,Pantera,0.10629130756531716,456,37,28
130689,Jackson Browne,0.10627082241681736,457,34,11
394806,Randy Newman,0.10627024984083872,458,35,8
162233,Fairport Convention,0.10610464031501733,459,30,15
349157,Melvins,0.10595629901567966,460,27,21
174822,Serge Gainsbourg,0.10594364124456462,461,22,6
102050,The Kingston Trio,0.10592377023419108,462,21,6
206241,Eurythmics,0.1058996154269113,463,19,16
61044,Bobby Brown,0.10589810363348225,464,29,15
947816,Hank Thompson,0.10573941485502754,465,17,6
756656,Bert Jansch,0.10572354478125347,466,26,5
9680,Charles Mingus,0.10569301844798933,467,26,8
780451,Conway Twitty,0.10565825201355798,468,30,10
197921,The English Beat,0.10565696723138755,469,17,14
248392,Wes Montgomery,0.10565487722152946,470,25,6
232564,John Lennon,0.1055816828299317,471,40,16
198901,Webb Pierce,0.10557919763772686,472,20,2
44290,Sonny Stitt,0.10553639998285218,473,15,3
70534,Bill Cosby,0.1053451941879454,474,9,4
482334,The Specials,0.10528220745368366,475,28,14
147635,Carly Simon,0.10525735397030375,476,17,10
94210,Chet Baker,0.10523801414230591,477,21,9
79960,Boston,0.10520097640835172,478,26,19
952794,Harry Belafonte,0.10518917313928564,479,12,5
88180,Kid Rock,0.10494155838044904,480,15,25
944349,Cameo,0.10488137043051803,481,16,17
742899,Stan Getz,0.10486085352171122,482,18,7
490952,Anthrax,0.1047985496620689,483,30,11
219483,Dinosaur Jr.,0.10478418587733468,484,35,25
420133,Ministry,0.10471092057005461,485,26,17
311674,Vanilla Fudge,0.10465202576961082,486,22,10
486047,Sublime,0.10459604563578682,487,15,17
505532,Tim Hardin,0.10453118595619716,488,31,13
489676,The Pretty Things,0.10452978708275922,489,19,13
933172,Allen Toussaint,0.10451829478225104,490,22,9
769876,Little Jimmy Scott,0.10451324954908821,491,18,7
297894,Poco,0.10449670472047597,492,14,15
90803,King Curtis,0.10448353735855996,493,16,5
495338,Ace of Base,0.1044423037192949,494,17,13
387815,Neu!,0.10442903560913154,495,29,6
136640,Tammy Wynette,0.10442401792214037,496,32,13
327765,John Barry,0.10439413417174354,497,17,10
669511,Marco Antonio SolÃ­s,0.10435970260962603,498,6,5
124492,Beck,0.10435679365013514,499,27,40
311680,Luis Miguel,0.1043539656989056,500,11,8
772526,Irma Thomas,0.10431441546514551,501,15,6
43444,Steve Martin,0.1043001997050831,502,10,5
131624,Larry Levan,0.1042975394238773,503,12,0
240665,Jeff Buckley,0.10427698850221262,504,24,35
744969,Alvin & the Chipmunks,0.10422654579780684,505,3,2
384675,Mary Wells,0.10418546445733114,506,20,11
75295,Ken Boothe,0.10411518544206073,507,16,8
607804,Alan Lomax,0.10411159762079328,508,10,0
577235,The Staple Singers,0.1040738053793656,509,16,8
502163,10cc,0.10401174686315846,510,15,8
197532,Charles TrÃ©net,0.10399790564971997,511,4,0
518313,Todd Terry,0.10395605097594758,512,8,2
327735,REO Speedwagon,0.10395142129033191,513,13,15
493327,They Might Be Giants,0.10394627896567218,514,24,20
246885,Johnny Mathis,0.10394090581818909,515,22,9
171637,Duane Eddy,0.10380968582120915,516,20,6
520545,My Chemical Romance,0.10378200515387923,517,8,28
597309,Tina Turner,0.1036671992624272,518,27,10
673621,ManÃ¡,0.10363659541384274,519,11,11
131627,Creedence Clearwater Revival,0.10359722498249675,520,35,18
260212,Pet Shop Boys,0.10357812780923203,521,25,20
390477,New Kids on the Block,0.10352234513505683,522,21,15
752314,Pavement,0.10348978127972347,523,31,24
75171,The Clovers,0.10348185720785695,524,15,2
205180,Dr. John,0.10333150437843346,525,16,15
364399,Public Image Ltd.,0.10310036267126363,526,28,11
847735,Marlene Dietrich,0.10307876421270563,527,14,0
626268,Buffy Sainte-Marie,0.1030551391469049,528,11,8
36521,Smashing Pumpkins,0.10300809490175328,529,30,30
242861,Dennis Brown,0.10298226284870647,530,15,10
253142,Scott Walker,0.10296448273581123,531,30,10
196969,John Martyn,0.10289846654427706,532,17,12
193216,Free,0.1028314273302294,533,32,15
491220,The Ronettes,0.10281392809789415,534,27,7
159214,Dusty Springfield,0.10278947685358523,535,32,16
932665,Alanis Morissette,0.10278625043779596,536,22,26
119651,J.J. Cale,0.10274585868503092,537,15,12
127369,Ahmad Jamal,0.10270461700386675,538,19,5
130932,Crazy Horse,0.10269426501534544,539,15,11
780258,Christina Aguilera,0.10269319551331099,540,23,23
72041,Bob Seger,0.10267285126529786,541,22,18
605375,Alan Jackson,0.10267179516818803,542,27,22
167320,Fear Factory,0.10266671750528632,543,13,13
758208,Beth Orton,0.10253178566052273,544,21,31
